Scaffold	start_pos	end_pos	intergenic_length	upstream_gene	downstream_gene
Super-Scaffold_100001	13688020	13692458	4438	g_32976	g_32977
Super-Scaffold_100001	13707225	13720302	13077	g_32977	g_42618
Super-Scaffold_100001	13720664	13752529	31865	g_42618	g_32980
Super-Scaffold_100001	13770301	14017638	247337	g_32980	g_32984
Super-Scaffold_100001	14033296	14049834	16538	g_32984	g_32985
Super-Scaffold_100001	14052480	14054376	1896	g_32985	g_45547
Super-Scaffold_100001	14067009	14092153	25144	g_45547	g_32986
Super-Scaffold_100001	14098287	14151833	53546	g_32986	g_32987
Super-Scaffold_100001	14168912	14205559	36647	g_32987	g_32988
Super-Scaffold_100001	14224656	14240797	16141	g_32988	g_32989
Super-Scaffold_100001	14241141	14277239	36098	g_32989	g_32990
Super-Scaffold_100001	14277559	14333571	56012	g_32990	g_32992
Super-Scaffold_100001	14334164	14413041	78877	g_32992	g_32995
Super-Scaffold_100001	14415243	14558647	143404	g_32995	g_32996
Super-Scaffold_100001	14562780	14626200	63420	g_32996	g_32999
Super-Scaffold_100001	14626445	14630523	4078	g_32999	g_33000
Super-Scaffold_100001	14630762	14636477	5715	g_33000	g_33001
Super-Scaffold_100001	14638066	14638392	326	g_33001	g_33002
Super-Scaffold_100001	14641519	14650639	9120	g_33002	g_33003
Super-Scaffold_100001	14652627	14742389	89762	g_33003	g_33004
Super-Scaffold_100001	14743663	14967583	223920	g_33004	g_33008
Super-Scaffold_100001	14971120	14982932	11812	g_33008	g_33009
Super-Scaffold_100001	14993075	15003700	10625	g_33009	g_45548
Super-Scaffold_100001	15012535	15015581	3046	g_45548	g_33010
Super-Scaffold_100001	15018473	15033312	14839	g_33010	g_33011
Super-Scaffold_100001	15040064	15112307	72243	g_33011	g_33012
Super-Scaffold_100001	15114202	15195941	81739	g_33012	g_33013
Super-Scaffold_100001	15196177	15198246	2069	g_33013	g_33014
Super-Scaffold_100001	15215977	15232494	16517	g_33014	g_33015
Super-Scaffold_100001	15254713	15255668	955	g_33015	g_33016
Super-Scaffold_100001	15259291	15261269	1978	g_33016	g_33017
Super-Scaffold_100001	15282665	15293690	11025	g_33017	g_33018
Super-Scaffold_100001	15294311	15296776	2465	g_33018	g_33019
Super-Scaffold_100001	15297045	15343812	46767	g_33019	g_33020
Super-Scaffold_100001	15344174	15380850	36676	g_33020	g_33021
Super-Scaffold_100001	15381278	15381368	90	g_33021	g_33022
Super-Scaffold_100001	15382666	15405771	23105	g_33022	g_33023
Super-Scaffold_100001	15407642	15558626	150984	g_33023	g_33024
Super-Scaffold_100001	15563650	15718123	154473	g_33024	g_33026
Super-Scaffold_100001	15719025	15784893	65868	g_33026	g_33027
Super-Scaffold_100001	15789678	15792251	2573	g_33027	g_42629
Super-Scaffold_100001	15792490	15817964	25474	g_42629	g_33028
Super-Scaffold_100001	15818581	15833828	15247	g_33028	g_33030
Super-Scaffold_100001	15834184	15835439	1255	g_33030	g_33031
Super-Scaffold_100001	15840560	15844646	4086	g_33031	g_33032
Super-Scaffold_100001	15881755	15897872	16117	g_33032	g_33033
Super-Scaffold_100001	15902705	15908322	5617	g_33033	g_33034
Super-Scaffold_100001	15917011	15924069	7058	g_33034	g_33035
Super-Scaffold_100001	15925276	15932896	7620	g_33035	g_33036
Super-Scaffold_100001	15933729	15944466	10737	g_33036	g_33039
Super-Scaffold_100001	15946547	15966207	19660	g_33039	g_33041
Super-Scaffold_100001	15967046	16042175	75129	g_33041	g_33042
Super-Scaffold_100001	16045355	16045413	58	g_33042	g_33043
Super-Scaffold_100001	16047075	16049575	2500	g_33043	g_33044
Super-Scaffold_100001	16053336	16067627	14291	g_33044	g_33046
Super-Scaffold_100001	16084360	16089832	5472	g_33046	g_33047
Super-Scaffold_100001	16093714	16094373	659	g_33047	g_33048
Super-Scaffold_100001	16107545	16108192	647	g_33048	g_33049
Super-Scaffold_100001	16156861	16179702	22841	g_33049	g_33050
Super-Scaffold_100001	16222418	16264717	42299	g_33050	g_33052
Super-Scaffold_100001	16265049	16309051	44002	g_33052	g_33054
Super-Scaffold_100001	16317589	16324621	7032	g_33054	g_33055
Super-Scaffold_100001	16337569	16345728	8159	g_33055	g_45549
Super-Scaffold_100001	16357861	16359969	2108	g_45549	g_33056
Super-Scaffold_100001	16366638	16371141	4503	g_33056	g_33057
Super-Scaffold_100001	16372484	16375017	2533	g_33057	g_33058
Super-Scaffold_100001	16377437	16381880	4443	g_33058	g_33059
Super-Scaffold_100001	16382167	16400701	18534	g_33059	g_33060
Super-Scaffold_100001	16409094	16424933	15839	g_33060	g_33062
Super-Scaffold_100001	16435695	16442908	7213	g_33062	g_33063
Super-Scaffold_100001	16448747	16452961	4214	g_33063	g_45550
Super-Scaffold_100001	16453323	16453871	548	g_45550	g_33064
Super-Scaffold_100001	16472188	16480821	8633	g_33064	g_33065
Super-Scaffold_100001	16487169	16494890	7721	g_33065	g_33066
Super-Scaffold_100001	16505843	16554119	48276	g_33066	g_45551
Super-Scaffold_100001	16556982	16696598	139616	g_45551	g_33069
Super-Scaffold_100001	16710862	16712608	1746	g_33069	g_33070
Super-Scaffold_100001	16717460	16826286	108826	g_33070	g_33073
Super-Scaffold_100001	16826951	16842220	15269	g_33073	g_33075
Super-Scaffold_100001	16852541	16866656	14115	g_33075	g_33076
Super-Scaffold_100001	16866985	16873735	6750	g_33076	g_45552
Super-Scaffold_100001	16890790	16942398	51608	g_45552	g_33078
Super-Scaffold_100001	16942640	17006849	64209	g_33078	g_33079
Super-Scaffold_100001	17007079	17020463	13384	g_33079	g_33080
Super-Scaffold_100001	17025009	17026532	1523	g_33080	g_45553
Super-Scaffold_100001	17044859	17048767	3908	g_45553	g_33081
Super-Scaffold_100001	17056210	17058164	1954	g_33081	g_45554
Super-Scaffold_100001	17061886	17124848	62962	g_45554	g_33083
Super-Scaffold_100001	17125978	17244619	118641	g_33083	g_33086
Super-Scaffold_100001	17261007	17264329	3322	g_33086	g_33087
Super-Scaffold_100001	17268237	17340902	72665	g_33087	g_33088
Super-Scaffold_100001	17354511	17379757	25246	g_33088	g_33089
Super-Scaffold_100001	17385955	17387156	1201	g_33089	g_45555
Super-Scaffold_100001	17397833	17456063	58230	g_45555	g_42637
Super-Scaffold_100001	17456356	17458313	1957	g_42637	g_33091
Super-Scaffold_100001	17458639	17486303	27664	g_33091	g_33093
Super-Scaffold_100001	17486512	17515570	29058	g_33093	g_42639
Super-Scaffold_100001	17515773	17564687	48914	g_42639	g_42640
Super-Scaffold_100001	17564896	17669530	104634	g_42640	g_33096
Super-Scaffold_100001	17688980	17711816	22836	g_33096	g_33097
Super-Scaffold_100001	17719084	17725301	6217	g_33097	g_33098
Super-Scaffold_100001	17726287	17731221	4934	g_33098	g_33099
Super-Scaffold_100001	17743967	17754212	10245	g_33099	g_45556
Super-Scaffold_100001	17754721	17780909	26188	g_45556	g_33100
Super-Scaffold_100001	17787065	17819746	32681	g_33100	g_33101
Super-Scaffold_100001	17829477	17839950	10473	g_33101	g_45557
Super-Scaffold_100001	17853506	17875967	22461	g_45557	g_33102
Super-Scaffold_100001	17884030	17921651	37621	g_33102	g_33104
Super-Scaffold_100001	17936224	17954799	18575	g_42645	g_33105
Super-Scaffold_100001	17958348	17959104	756	g_33105	g_33106
Super-Scaffold_100001	17962928	17976408	13480	g_33106	g_33108
Super-Scaffold_100001	17991440	17995341	3901	g_33108	g_33109
Super-Scaffold_100001	18004898	18008546	3648	g_33109	g_33110
Super-Scaffold_100001	18010641	18015709	5068	g_33110	g_33111
Super-Scaffold_100001	18017926	18027880	9954	g_33111	g_33112
Super-Scaffold_100001	18031880	18032680	800	g_33112	g_33113
Super-Scaffold_100001	18041589	18047244	5655	g_33113	g_33114
Super-Scaffold_100001	18052088	18054108	2020	g_33114	g_33115
Super-Scaffold_100001	18066064	18066735	671	g_33115	g_33116
Super-Scaffold_100001	18068832	18081027	12195	g_33116	g_33117
Super-Scaffold_100001	18084913	18108211	23298	g_33117	g_33118
Super-Scaffold_100001	18113489	18114298	809	g_33118	g_45558
Super-Scaffold_100001	18130437	18134690	4253	g_45558	g_33119
Super-Scaffold_100001	18144459	18219483	75024	g_33119	g_33121
Super-Scaffold_100001	18222815	18224810	1995	g_33121	g_45559
Super-Scaffold_100001	18236486	18241982	5496	g_45559	g_33122
Super-Scaffold_100001	18242227	18246479	4252	g_33122	g_33123
Super-Scaffold_100001	18257822	18258904	1082	g_33123	g_33124
Super-Scaffold_100001	18263926	18277853	13927	g_33124	g_33125
Super-Scaffold_100001	18278941	18305260	26319	g_33125	g_33126
Super-Scaffold_100001	18315891	18366605	50714	g_33126	g_33129
Super-Scaffold_100001	18366850	18561149	194299	g_33129	g_33133
Super-Scaffold_100001	18590493	18590773	280	g_33133	g_33134
Super-Scaffold_100001	18593163	18593856	693	g_33134	g_33135
Super-Scaffold_100001	18599792	18602572	2780	g_33135	g_33136
Super-Scaffold_100001	18606473	18610553	4080	g_33136	g_33137
Super-Scaffold_100001	18613387	18622582	9195	g_33137	g_33138
Super-Scaffold_100001	18623076	18656212	33136	g_33138	g_33141
Super-Scaffold_100001	18668871	18670486	1615	g_33141	g_33142
Super-Scaffold_100001	18674951	18684736	9785	g_33142	g_33143
Super-Scaffold_100001	18692382	18699282	6900	g_33143	g_33144
Super-Scaffold_100001	18707236	18731747	24511	g_33144	g_33145
Super-Scaffold_100001	18731980	18736004	4024	g_33145	g_33146
Super-Scaffold_100001	18745409	18753579	8170	g_33146	g_33148
Super-Scaffold_100001	18758410	18760384	1974	g_33148	g_33149
Super-Scaffold_100001	18770900	18778055	7155	g_33149	g_33150
Super-Scaffold_100001	18782464	18782830	366	g_33150	g_33151
Super-Scaffold_100001	18787809	18789571	1762	g_33151	g_33152
Super-Scaffold_100001	18797028	18799144	2116	g_33152	g_33153
Super-Scaffold_100001	18802376	18835210	32834	g_33153	g_33154
Super-Scaffold_100001	18851829	18858916	7087	g_33154	g_45560
Super-Scaffold_100001	18865217	18866525	1308	g_45560	g_33155
Super-Scaffold_100001	18873317	18874240	923	g_33155	g_33156
Super-Scaffold_100001	18891423	18897078	5655	g_33156	g_33158
Super-Scaffold_100001	18915471	18922872	7401	g_33158	g_33159
Super-Scaffold_100001	18924150	18935488	11338	g_33159	g_33160
Super-Scaffold_100001	18940973	18942289	1316	g_33160	g_33161
Super-Scaffold_100001	18946469	18948419	1950	g_33161	g_33162
Super-Scaffold_100001	18953151	18955015	1864	g_33162	g_33163
Super-Scaffold_100001	18959270	18962042	2772	g_33163	g_33164
Super-Scaffold_100001	18975338	18980045	4707	g_33164	g_33165
Super-Scaffold_100001	18986547	18988913	2366	g_33165	g_45561
Super-Scaffold_100001	18997537	18999875	2338	g_45561	g_33166
Super-Scaffold_100001	19001721	19003065	1344	g_33166	g_33167
Super-Scaffold_100001	19006997	19011336	4339	g_33167	g_33168
Super-Scaffold_100001	19028223	19045262	17039	g_33168	g_33169
Super-Scaffold_100001	19067583	19087526	19943	g_33169	g_33170
Super-Scaffold_100001	19099578	19129811	30233	g_33170	g_33171
Super-Scaffold_100001	19130098	19135510	5412	g_33171	g_33172
Super-Scaffold_100001	19145450	19146538	1088	g_33172	g_33173
Super-Scaffold_100001	19150451	19152437	1986	g_33173	g_33174
Super-Scaffold_100001	19155931	19159175	3244	g_33174	g_33175
Super-Scaffold_100001	19183030	19185456	2426	g_33175	g_42653
Super-Scaffold_100001	19186475	19189549	3074	g_42653	g_33177
Super-Scaffold_100001	19197608	19206492	8884	g_33177	g_33178
Super-Scaffold_100001	19215973	19219553	3580	g_33178	g_33179
Super-Scaffold_100001	19223526	19225311	1785	g_33179	g_33180
Super-Scaffold_100001	19245532	19250291	4759	g_33180	g_33181
Super-Scaffold_100001	19255351	19263128	7777	g_33181	g_33182
Super-Scaffold_100001	19268609	19272322	3713	g_33182	g_33183
Super-Scaffold_100001	19274236	19278653	4417	g_33183	g_45562
Super-Scaffold_100001	19280693	19304256	23563	g_45562	g_33184
Super-Scaffold_100001	19313171	19323221	10050	g_33184	g_33185
Super-Scaffold_100001	19326796	19350644	23848	g_42654	g_33186
Super-Scaffold_100001	19351767	19355264	3497	g_33186	g_33187
Super-Scaffold_100001	19357044	19358818	1774	g_33187	g_45563
Super-Scaffold_100001	19365072	19366625	1553	g_45563	g_33188
Super-Scaffold_100001	19368576	19370493	1917	g_33188	g_33189
Super-Scaffold_100001	19375347	19397580	22233	g_33189	g_33191
Super-Scaffold_100001	19400895	19408709	7814	g_33191	g_33192
Super-Scaffold_100001	19417279	19418761	1482	g_33192	g_33193
Super-Scaffold_100001	19438370	19455765	17395	g_33193	g_33194
Super-Scaffold_100001	19459273	19467057	7784	g_33194	g_33195
Super-Scaffold_100001	19478431	19485654	7223	g_33195	g_45564
Super-Scaffold_100001	19493840	19495802	1962	g_45564	g_45565
Super-Scaffold_100001	19514681	19517951	3270	g_45565	g_45566
Super-Scaffold_100001	19541565	19543951	2386	g_45566	g_33196
Super-Scaffold_100001	19550088	19600563	50475	g_33196	g_33197
Super-Scaffold_100001	19628693	19631985	3292	g_33197	g_45567
Super-Scaffold_100001	19639850	19641690	1840	g_45567	g_33198
Super-Scaffold_100001	19651801	19679877	28076	g_33198	g_33200
Super-Scaffold_100001	19686061	19686615	554	g_33200	g_45568
Super-Scaffold_100001	19688938	19689471	533	g_45568	g_33201
Super-Scaffold_100001	19698480	19701221	2741	g_33201	g_33202
Super-Scaffold_100001	19710369	19715952	5583	g_33202	g_45569
Super-Scaffold_100001	19725148	19757912	32764	g_45569	g_33203
Super-Scaffold_100001	19758112	19764748	6636	g_33203	g_33204
Super-Scaffold_100001	19768898	19770676	1778	g_33204	g_33205
Super-Scaffold_100001	19772206	19802919	30713	g_33205	g_33206
Super-Scaffold_100001	19803176	19912396	109220	g_33206	g_33207
Super-Scaffold_100001	19915494	20126469	210975	g_33207	g_42659
Super-Scaffold_100001	20126798	20133863	7065	g_42659	g_33210
Super-Scaffold_100001	20134081	20194378	60297	g_33210	g_33211
Super-Scaffold_100001	20194722	20564005	369283	g_33211	g_33213
Super-Scaffold_100001	20567293	20600715	33422	g_33213	g_33214
Super-Scaffold_100001	20611867	20617062	5195	g_33214	g_33215
Super-Scaffold_100001	20633854	20650230	16376	g_33215	g_45570
Super-Scaffold_100001	20669580	20945183	275603	g_45570	g_33218
Super-Scaffold_100001	20945452	20956075	10623	g_33218	g_33219
Super-Scaffold_100001	20956710	21015965	59255	g_33219	g_33221
Super-Scaffold_100001	21016597	21305611	289014	g_33221	g_33222
Super-Scaffold_100001	21308306	21313401	5095	g_33222	g_33223
Super-Scaffold_100001	21318745	21325872	7127	g_33223	g_33224
Super-Scaffold_100001	21327040	21327541	501	g_33224	g_33225
Super-Scaffold_100001	21329088	21330349	1261	g_33225	g_33226
Super-Scaffold_100001	21333036	21334126	1090	g_33226	g_33227
Super-Scaffold_100001	21342932	21343745	813	g_33227	g_33228
Super-Scaffold_100001	21346338	21349714	3376	g_33228	g_33229
Super-Scaffold_100001	21351154	21355390	4236	g_33229	g_33230
Super-Scaffold_100001	21366819	21415856	49037	g_33230	g_33232
Super-Scaffold_100001	21424725	21427291	2566	g_33232	g_45571
Super-Scaffold_100001	21439527	21442513	2986	g_45571	g_33233
Super-Scaffold_100001	21456006	21459044	3038	g_33233	g_33234
Super-Scaffold_100001	21463310	21467316	4006	g_33234	g_33235
Super-Scaffold_100001	21474620	21477589	2969	g_33235	g_33236
Super-Scaffold_100001	21480468	21483615	3147	g_33236	g_33237
Super-Scaffold_100001	21483818	21496211	12393	g_33237	g_33238
Super-Scaffold_100001	21503195	21505240	2045	g_33238	g_33239
Super-Scaffold_100001	21509442	21514743	5301	g_33239	g_45572
Super-Scaffold_100001	21520420	21521124	704	g_45572	g_45573
Super-Scaffold_100001	21522701	21525699	2998	g_45573	g_33240
Super-Scaffold_100001	21532416	21535500	3084	g_33240	g_45574
Super-Scaffold_100001	21537975	21539400	1425	g_45574	g_33241
Super-Scaffold_100001	21547688	21549621	1933	g_33241	g_33242
Super-Scaffold_100001	21551203	21571869	20666	g_33242	g_33243
Super-Scaffold_100001	21578572	21746289	167717	g_33243	g_33246
Super-Scaffold_100001	21781583	21963231	181648	g_33246	g_33248
Super-Scaffold_100001	21985773	21990038	4265	g_33248	g_33249
Super-Scaffold_100001	21990442	22005758	15316	g_33249	g_33250
Super-Scaffold_100001	22006558	22019473	12915	g_33250	g_33251
Super-Scaffold_100001	22024076	22029651	5575	g_33251	g_33252
Super-Scaffold_100001	22032571	22035256	2685	g_33252	g_33253
Super-Scaffold_100001	22053023	22133614	80591	g_33253	g_33254
Super-Scaffold_100001	22137960	22139553	1593	g_33254	g_45575
Super-Scaffold_100001	22141769	22145421	3652	g_45575	g_33255
Super-Scaffold_100001	22147404	22148903	1499	g_33255	g_33256
Super-Scaffold_100001	22171373	22187531	16158	g_33256	g_33257
Super-Scaffold_100001	22192659	22194121	1462	g_33257	g_33258
Super-Scaffold_100001	22199088	22221195	22107	g_33258	g_33259
Super-Scaffold_100001	22223003	22230772	7769	g_33259	g_33260
Super-Scaffold_100001	22241910	22246933	5023	g_33260	g_33261
Super-Scaffold_100001	22259616	22263825	4209	g_33261	g_33262
Super-Scaffold_100001	22269664	22270141	477	g_33262	g_45576
Super-Scaffold_100001	22271598	22280561	8963	g_45576	g_45577
Super-Scaffold_100001	22293570	22294082	512	g_45577	g_33263
Super-Scaffold_100001	22296000	22296513	513	g_33263	g_33264
Super-Scaffold_100001	22299982	22307797	7815	g_33264	g_33265
Super-Scaffold_100001	22320733	22391765	71032	g_33265	g_33271
Super-Scaffold_100001	22392091	22413042	20951	g_33271	g_33274
Super-Scaffold_100001	22438901	22461951	23050	g_33274	g_33278
Super-Scaffold_100001	22472831	22474463	1632	g_33278	g_33279
Super-Scaffold_100001	22480554	22556923	76369	g_33279	g_33281
Super-Scaffold_100001	22576205	22576467	262	g_33281	g_33282
Super-Scaffold_100001	22577069	22582528	5459	g_33282	g_33283
Super-Scaffold_100001	22592016	22600784	8768	g_33283	g_33284
Super-Scaffold_100001	22610327	22612121	1794	g_33284	g_33285
Super-Scaffold_100001	22614392	22636439	22047	g_33285	g_33286
Super-Scaffold_100001	22642547	22655882	13335	g_33286	g_33287
Super-Scaffold_100001	22657450	22668874	11424	g_33287	g_33288
Super-Scaffold_100001	22676115	22676905	790	g_33288	g_33289
Super-Scaffold_100001	22687897	22692090	4193	g_33289	g_33290
Super-Scaffold_100001	22695581	22699238	3657	g_33290	g_33291
Super-Scaffold_100001	22706387	22706480	93	g_33291	g_33292
Super-Scaffold_100001	22710022	22711559	1537	g_33292	g_33293
Super-Scaffold_100001	22714011	22724646	10635	g_33293	g_33295
Super-Scaffold_100001	22725792	22733107	7315	g_33295	g_45578
Super-Scaffold_100001	22736844	22740281	3437	g_45578	g_33296
Super-Scaffold_100001	22742414	22914877	172463	g_33296	g_33301
Super-Scaffold_100001	22931791	22936045	4254	g_33301	g_33302
Super-Scaffold_100001	22963048	22966463	3415	g_33302	g_33303
Super-Scaffold_100001	22973599	22988049	14450	g_33303	g_33305
Super-Scaffold_100001	22988448	22989359	911	g_33305	g_33306
Super-Scaffold_100001	23003532	23006334	2802	g_33306	g_33307
Super-Scaffold_100001	23006636	23006714	78	g_33307	g_33308
Super-Scaffold_100001	23012462	23017161	4699	g_33308	g_33309
Super-Scaffold_100001	23026742	23044962	18220	g_33309	g_33310
Super-Scaffold_100001	23056523	23063714	7191	g_33310	g_33311
Super-Scaffold_100001	23087773	23130471	42698	g_33311	g_33314
Super-Scaffold_100001	23147125	23147278	153	g_33314	g_33315
Super-Scaffold_100001	23155252	23199159	43907	g_33315	g_33318
Super-Scaffold_100001	23203739	23205059	1320	g_33318	g_33319
Super-Scaffold_100001	23208843	23212289	3446	g_33319	g_33320
Super-Scaffold_100001	23229266	23234171	4905	g_33320	g_33321
Super-Scaffold_100001	23241120	23243397	2277	g_33321	g_33322
Super-Scaffold_100001	23252203	23254923	2720	g_33322	g_33323
Super-Scaffold_100001	23274266	23460541	186275	g_33323	g_33330
Super-Scaffold_100001	23462352	23463487	1135	g_33330	g_45579
Super-Scaffold_100001	23466767	23534350	67583	g_45579	g_33333
Super-Scaffold_100001	23535696	23646771	111075	g_33333	g_33336
Super-Scaffold_100001	23650697	23651478	781	g_33336	g_33337
Super-Scaffold_100001	23655049	23656861	1812	g_33337	g_33338
Super-Scaffold_100001	23657419	23661122	3703	g_33338	g_33339
Super-Scaffold_100001	23661454	23681987	20533	g_33339	g_33340
Super-Scaffold_100001	23699375	23703564	4189	g_33340	g_33341
Super-Scaffold_100001	23721634	23726721	5087	g_33341	g_33343
Super-Scaffold_100001	23741879	23770008	28129	g_33343	g_33344
